timestamp,bikes,temp_c,is_day,condition_text,condition_code,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,bikes_minus_15mins,bikes_minus_20mins,bikes_minus_30mins,bikes_minus_45mins,bikes_minus_60mins,bikes_minus_90mins,bikes_minus_120mins,bikes_plus_15mins,bikes_plus_20mins,bikes_plus_30mins,bikes_plus_45mins,bikes_plus_60mins,bikes_plus_90mins,bikes_plus_120mins,bikes_closest_past_time,day_of_week,hour_of_day
2022-08-02 13:10:00,5,29.8,1.0,Sunny,1000.0,1.8,2.9,17.0,NNE,1016.0,30.0,0.0,0.0,36.0,7.0,30.4,86.7,29.8,85.7,30.4,86.7,15.9,60.6,0.0,0.0,0.0,0.0,10.0,6.0,9.1,14.6,7.0,5,5,5,5,5,5,5,6,7,7,6,8,10,10,5.0,1,13
2022-08-02 13:14:00,5,29.8,1.0,Sunny,1000.0,1.8,2.9,17.0,NNE,1016.0,30.0,0.0,0.0,36.0,7.0,30.4,86.7,29.8,85.7,30.4,86.7,15.9,60.6,0.0,0.0,0.0,0.0,10.0,6.0,9.1,14.6,7.0,5,5,5,5,5,5,5,7,7,7,7,9,10,10,5.0,1,13
2022-08-02 13:20:00,5,29.8,1.0,Sunny,1000.0,1.8,2.9,17.0,NNE,1016.0,30.0,0.0,0.0,36.0,7.0,30.4,86.7,29.8,85.7,30.4,86.7,15.9,60.6,0.0,0.0,0.0,0.0,10.0,6.0,9.1,14.6,7.0,5,5,5,5,5,5,5,7,7,7,8,9,10,10,5.0,1,13
2022-08-02 13:25:00,6,29.8,1.0,Sunny,1000.0,1.8,2.9,17.0,NNE,1016.0,30.0,0.0,0.0,36.0,7.0,30.4,86.7,29.8,85.7,30.4,86.7,15.9,60.6,0.0,0.0,0.0,0.0,10.0,6.0,9.1,14.6,7.0,5,5,5,5,5,5,5,7,7,6,8,10,10,10,5.0,1,13
2022-08-02 13:30:00,7,29.8,1.0,Sunny,1000.0,1.8,2.9,17.0,NNE,1016.0,30.0,0.0,0.0,36.0,7.0,30.4,86.7,29.8,85.7,30.4,86.7,15.9,60.6,0.0,0.0,0.0,0.0,10.0,6.0,9.1,14.6,7.0,5,5,5,5,5,5,5,7,7,7,9,10,10,13,6.0,1,13
2022-08-02 13:35:00,7,30.0,1.0,Sunny,1000.0,2.0,3.2,24.0,NNE,1015.0,29.99,0.0,0.0,33.0,7.0,30.4,86.6,30.0,86.1,30.4,86.6,15.2,59.3,0.0,0.0,0.0,0.0,10.0,6.0,8.6,13.9,8.0,5,5,5,5,5,5,5,7,6,8,9,10,10,13,7.0,1,13
2022-08-02 13:40:00,7,30.0,1.0,Sunny,1000.0,2.0,3.2,24.0,NNE,1015.0,29.99,0.0,0.0,33.0,7.0,30.4,86.6,30.0,86.1,30.4,86.6,15.2,59.3,0.0,0.0,0.0,0.0,10.0,6.0,8.6,13.9,8.0,6,5,5,5,5,5,5,6,7,8,10,10,10,13,7.0,1,13
2022-08-02 13:44:00,7,30.0,1.0,Sunny,1000.0,2.0,3.2,24.0,NNE,1015.0,29.99,0.0,0.0,33.0,7.0,30.4,86.6,30.0,86.1,30.4,86.6,15.2,59.3,0.0,0.0,0.0,0.0,10.0,6.0,8.6,13.9,8.0,7,6,5,5,5,5,5,7,8,9,10,10,10,13,7.0,1,13
2022-08-02 13:50:00,7,30.0,1.0,Sunny,1000.0,2.0,3.2,24.0,NNE,1015.0,29.99,0.0,0.0,33.0,7.0,30.4,86.6,30.0,86.1,30.4,86.6,15.2,59.3,0.0,0.0,0.0,0.0,10.0,6.0,8.6,13.9,8.0,7,7,5,5,5,5,5,8,8,9,10,10,10,14,7.0,1,13
2022-08-02 13:55:00,6,30.0,1.0,Sunny,1000.0,2.0,3.2,24.0,NNE,1015.0,29.99,0.0,0.0,33.0,7.0,30.4,86.6,30.0,86.1,30.4,86.6,15.2,59.3,0.0,0.0,0.0,0.0,10.0,6.0,8.6,13.9,8.0,7,7,6,5,5,5,5,8,9,10,10,10,10,14,7.0,1,13
2022-08-02 14:00:00,7,30.0,1.0,Sunny,1000.0,2.0,3.2,24.0,NNE,1015.0,29.99,0.0,0.0,33.0,7.0,30.4,86.6,30.0,86.1,30.4,86.6,15.2,59.3,0.0,0.0,0.0,0.0,10.0,6.0,8.6,13.9,8.0,7,7,7,5,5,5,5,9,9,10,10,10,13,14,6.0,1,14
2022-08-02 14:05:00,8,30.0,1.0,Sunny,1000.0,2.0,3.2,24.0,NNE,1015.0,29.99,0.0,0.0,33.0,7.0,30.4,86.6,30.0,86.1,30.4,86.6,15.2,59.3,0.0,0.0,0.0,0.0,10.0,6.0,8.6,13.9,8.0,7,7,7,5,5,5,5,9,10,10,10,10,13,15,7.0,1,14
2022-08-02 14:10:00,8,30.0,1.0,Sunny,1000.0,2.0,3.2,24.0,NNE,1015.0,29.99,0.0,0.0,33.0,7.0,30.4,86.6,30.0,86.1,30.4,86.6,15.2,59.3,0.0,0.0,0.0,0.0,10.0,6.0,8.6,13.9,8.0,6,7,7,6,5,5,5,10,10,10,10,10,13,15,8.0,1,14
2022-08-02 14:15:00,9,30.0,1.0,Sunny,1000.0,2.0,3.2,24.0,NNE,1015.0,29.99,0.0,0.0,33.0,7.0,30.4,86.6,30.0,86.1,30.4,86.6,15.2,59.3,0.0,0.0,0.0,0.0,10.0,6.0,8.6,13.9,8.0,7,6,7,7,5,5,5,10,10,10,10,10,13,16,8.0,1,14
2022-08-02 14:20:00,9,30.0,1.0,Sunny,1000.0,2.0,3.2,24.0,NNE,1015.0,29.99,0.0,0.0,33.0,7.0,30.4,86.6,30.0,86.1,30.4,86.6,15.2,59.3,0.0,0.0,0.0,0.0,10.0,6.0,8.6,13.9,8.0,8,7,7,7,5,5,5,10,10,10,10,10,14,16,9.0,1,14
2022-08-02 14:25:00,10,30.0,1.0,Sunny,1000.0,2.0,3.2,24.0,NNE,1015.0,29.99,0.0,0.0,33.0,7.0,30.4,86.6,30.0,86.1,30.4,86.6,15.2,59.3,0.0,0.0,0.0,0.0,10.0,6.0,8.6,13.9,8.0,8,8,6,7,6,5,5,10,10,10,10,10,14,16,9.0,1,14
2022-08-02 14:30:00,10,30.0,1.0,Sunny,1000.0,2.0,3.2,24.0,NNE,1015.0,29.99,0.0,0.0,33.0,7.0,30.4,86.6,30.0,86.1,30.4,86.6,15.2,59.3,0.0,0.0,0.0,0.0,10.0,6.0,8.6,13.9,8.0,9,8,7,7,7,5,5,10,10,10,10,13,14,16,10.0,1,14
2022-08-02 14:35:00,10,30.0,1.0,Sunny,1000.0,2.2,3.6,31.0,NNE,1015.0,29.97,0.0,0.0,30.0,6.0,30.0,86.0,30.0,85.9,30.0,86.0,14.3,57.7,0.0,0.0,0.0,0.0,10.0,6.0,7.7,12.4,7.0,9,9,8,7,7,5,5,10,10,10,10,13,15,16,10.0,1,14
2022-08-02 14:40:00,10,30.0,1.0,Sunny,1000.0,2.2,3.6,31.0,NNE,1015.0,29.97,0.0,0.0,30.0,6.0,30.0,86.0,30.0,85.9,30.0,86.0,14.3,57.7,0.0,0.0,0.0,0.0,10.0,6.0,7.7,12.4,7.0,10,9,8,6,7,5,5,10,10,10,10,13,15,16,10.0,1,14
2022-08-02 14:45:00,10,30.0,1.0,Sunny,1000.0,2.2,3.6,31.0,NNE,1015.0,29.97,0.0,0.0,30.0,6.0,30.0,86.0,30.0,85.9,30.0,86.0,14.3,57.7,0.0,0.0,0.0,0.0,10.0,6.0,7.7,12.4,7.0,10,10,9,7,7,5,5,10,10,10,13,13,16,16,10.0,1,14
2022-08-02 14:50:00,10,30.0,1.0,Sunny,1000.0,2.2,3.6,31.0,NNE,1015.0,29.97,0.0,0.0,30.0,6.0,30.0,86.0,30.0,85.9,30.0,86.0,14.3,57.7,0.0,0.0,0.0,0.0,10.0,6.0,7.7,12.4,7.0,10,10,9,8,7,5,5,10,10,10,13,14,16,15,10.0,1,14
2022-08-02 14:55:00,10,30.0,1.0,Sunny,1000.0,2.2,3.6,31.0,NNE,1015.0,29.97,0.0,0.0,30.0,6.0,30.0,86.0,30.0,85.9,30.0,86.0,14.3,57.7,0.0,0.0,0.0,0.0,10.0,6.0,7.7,12.4,7.0,10,10,10,8,6,6,5,10,10,10,13,14,16,16,10.0,1,14
2022-08-02 15:00:00,10,30.0,1.0,Sunny,1000.0,2.2,3.6,31.0,NNE,1015.0,29.97,0.0,0.0,30.0,6.0,30.0,86.0,30.0,85.9,30.0,86.0,14.3,57.7,0.0,0.0,0.0,0.0,10.0,6.0,7.7,12.4,7.0,10,10,10,9,7,7,5,10,10,13,13,14,16,17,10.0,1,15
2022-08-02 15:05:00,10,30.0,1.0,Sunny,1000.0,2.2,3.6,31.0,NNE,1015.0,29.97,0.0,0.0,30.0,6.0,30.0,86.0,30.0,85.9,30.0,86.0,14.3,57.7,0.0,0.0,0.0,0.0,10.0,6.0,7.7,12.4,7.0,10,10,10,9,8,7,5,10,10,13,14,15,16,18,10.0,1,15
2022-08-02 15:10:00,10,30.0,1.0,Sunny,1000.0,2.2,3.6,31.0,NNE,1015.0,29.97,0.0,0.0,30.0,6.0,30.0,86.0,30.0,85.9,30.0,86.0,14.3,57.7,0.0,0.0,0.0,0.0,10.0,6.0,7.7,12.4,7.0,10,10,10,10,8,7,5,10,13,13,14,15,16,9,10.0,1,15
2022-08-02 15:15:00,10,30.0,1.0,Sunny,1000.0,2.2,3.6,31.0,NNE,1015.0,29.97,0.0,0.0,30.0,6.0,30.0,86.0,30.0,85.9,30.0,86.0,14.3,57.7,0.0,0.0,0.0,0.0,10.0,6.0,7.7,12.4,7.0,10,10,10,10,9,7,5,13,13,13,14,16,16,10,10.0,1,15
2022-08-02 15:25:00,10,30.0,1.0,Sunny,1000.0,2.2,3.6,31.0,NNE,1015.0,29.97,0.0,0.0,30.0,6.0,30.0,86.0,30.0,85.9,30.0,86.0,14.3,57.7,0.0,0.0,0.0,0.0,10.0,6.0,7.7,12.4,7.0,10,10,10,10,10,6,6,13,13,14,15,16,16,10,10.0,1,15
2022-08-02 15:30:00,13,30.0,1.0,Sunny,1000.0,2.2,3.6,31.0,NNE,1015.0,29.97,0.0,0.0,30.0,6.0,30.0,86.0,30.0,85.9,30.0,86.0,14.3,57.7,0.0,0.0,0.0,0.0,10.0,6.0,7.7,12.4,7.0,10,10,10,10,10,7,7,13,14,14,16,16,17,10,10.0,1,15
2022-08-02 15:35:00,13,28.5,1.0,Sunny,1000.0,3.2,5.2,72.0,ENE,1015.0,29.97,0.0,0.0,38.0,11.0,28.7,83.7,28.5,83.2,28.7,83.7,14.5,58.2,0.0,0.0,0.0,0.0,10.0,6.0,5.2,8.4,7.0,10,10,10,10,10,8,7,14,14,15,16,16,18,11,13.0,1,15
2022-08-02 15:40:00,13,28.5,1.0,Sunny,1000.0,3.2,5.2,72.0,ENE,1015.0,29.97,0.0,0.0,38.0,11.0,28.7,83.7,28.5,83.2,28.7,83.7,14.5,58.2,0.0,0.0,0.0,0.0,10.0,6.0,5.2,8.4,7.0,10,10,10,10,10,8,7,14,14,15,16,16,9,11,13.0,1,15
2022-08-02 15:45:00,13,28.5,1.0,Sunny,1000.0,3.2,5.2,72.0,ENE,1015.0,29.97,0.0,0.0,38.0,11.0,28.7,83.7,28.5,83.2,28.7,83.7,14.5,58.2,0.0,0.0,0.0,0.0,10.0,6.0,5.2,8.4,7.0,13,10,10,10,10,9,7,14,15,16,16,16,10,11,13.0,1,15
2022-08-02 15:50:00,14,28.5,1.0,Sunny,1000.0,3.2,5.2,72.0,ENE,1015.0,29.97,0.0,0.0,38.0,11.0,28.7,83.7,28.5,83.2,28.7,83.7,14.5,58.2,0.0,0.0,0.0,0.0,10.0,6.0,5.2,8.4,7.0,13,13,10,10,10,9,7,15,15,16,16,15,10,11,13.0,1,15
2022-08-02 15:55:00,14,28.5,1.0,Sunny,1000.0,3.2,5.2,72.0,ENE,1015.0,29.97,0.0,0.0,38.0,11.0,28.7,83.7,28.5,83.2,28.7,83.7,14.5,58.2,0.0,0.0,0.0,0.0,10.0,6.0,5.2,8.4,7.0,13,13,10,10,10,10,6,15,16,16,16,16,10,11,14.0,1,15
2022-08-02 16:00:00,14,28.5,1.0,Sunny,1000.0,3.2,5.2,72.0,ENE,1015.0,29.97,0.0,0.0,38.0,11.0,28.7,83.7,28.5,83.2,28.7,83.7,14.5,58.2,0.0,0.0,0.0,0.0,10.0,6.0,5.2,8.4,7.0,13,13,13,10,10,10,7,16,16,16,16,17,10,11,14.0,1,16
2022-08-02 16:05:00,15,28.5,1.0,Sunny,1000.0,3.2,5.2,72.0,ENE,1015.0,29.97,0.0,0.0,38.0,11.0,28.7,83.7,28.5,83.2,28.7,83.7,14.5,58.2,0.0,0.0,0.0,0.0,10.0,6.0,5.2,8.4,7.0,14,13,13,10,10,10,8,16,16,16,15,18,11,11,14.0,1,16
2022-08-02 16:10:00,15,28.5,1.0,Sunny,1000.0,3.2,5.2,72.0,ENE,1015.0,29.97,0.0,0.0,38.0,11.0,28.7,83.7,28.5,83.2,28.7,83.7,14.5,58.2,0.0,0.0,0.0,0.0,10.0,6.0,5.2,8.4,7.0,14,14,13,10,10,10,8,16,16,16,16,9,11,11,15.0,1,16
2022-08-02 16:15:00,16,28.5,1.0,Sunny,1000.0,3.2,5.2,72.0,ENE,1015.0,29.97,0.0,0.0,38.0,11.0,28.7,83.7,28.5,83.2,28.7,83.7,14.5,58.2,0.0,0.0,0.0,0.0,10.0,6.0,5.2,8.4,7.0,14,14,13,13,10,10,9,16,16,16,17,10,11,11,15.0,1,16
2022-08-02 16:20:00,16,28.5,1.0,Sunny,1000.0,3.2,5.2,72.0,ENE,1015.0,29.97,0.0,0.0,38.0,11.0,28.7,83.7,28.5,83.2,28.7,83.7,14.5,58.2,0.0,0.0,0.0,0.0,10.0,6.0,5.2,8.4,7.0,15,14,14,13,10,10,9,16,16,15,18,10,11,11,16.0,1,16
2022-08-02 16:25:00,16,28.5,1.0,Sunny,1000.0,3.2,5.2,72.0,ENE,1015.0,29.97,0.0,0.0,38.0,11.0,28.7,83.7,28.5,83.2,28.7,83.7,14.5,58.2,0.0,0.0,0.0,0.0,10.0,6.0,5.2,8.4,7.0,15,15,14,13,10,10,10,16,16,16,9,10,11,11,16.0,1,16
2022-08-02 16:30:00,16,28.5,1.0,Sunny,1000.0,3.2,5.2,72.0,ENE,1015.0,29.97,0.0,0.0,38.0,11.0,28.7,83.7,28.5,83.2,28.7,83.7,14.5,58.2,0.0,0.0,0.0,0.0,10.0,6.0,5.2,8.4,7.0,16,15,14,13,13,10,10,16,15,17,10,10,11,11,16.0,1,16
2022-08-02 16:35:00,16,27.9,1.0,Sunny,1000.0,4.2,6.7,114.0,ESE,1015.0,29.97,0.0,0.0,46.0,15.0,28.3,82.9,27.9,82.2,28.3,82.9,14.6,58.3,0.0,0.0,0.0,0.0,10.0,6.0,8.0,12.8,7.0,16,16,15,14,13,10,10,15,16,18,10,11,11,11,16.0,1,16
2022-08-02 16:40:00,16,27.9,1.0,Sunny,1000.0,4.2,6.7,114.0,ESE,1015.0,29.97,0.0,0.0,46.0,15.0,28.3,82.9,27.9,82.2,28.3,82.9,14.6,58.3,0.0,0.0,0.0,0.0,10.0,6.0,8.0,12.8,7.0,16,16,15,14,13,10,10,16,17,9,10,11,11,11,16.0,1,16
2022-08-02 16:45:00,16,27.9,1.0,Sunny,1000.0,4.2,6.7,114.0,ESE,1015.0,29.97,0.0,0.0,46.0,15.0,28.3,82.9,27.9,82.2,28.3,82.9,14.6,58.3,0.0,0.0,0.0,0.0,10.0,6.0,8.0,12.8,7.0,16,16,16,14,13,10,10,17,18,10,10,11,11,11,16.0,1,16
2022-08-02 16:50:00,15,27.9,1.0,Sunny,1000.0,4.2,6.7,114.0,ESE,1015.0,29.97,0.0,0.0,46.0,15.0,28.3,82.9,27.9,82.2,28.3,82.9,14.6,58.3,0.0,0.0,0.0,0.0,10.0,6.0,8.0,12.8,7.0,16,16,16,15,14,10,10,18,9,10,11,11,11,11,16.0,1,16
2022-08-02 16:55:00,16,27.9,1.0,Sunny,1000.0,4.2,6.7,114.0,ESE,1015.0,29.97,0.0,0.0,46.0,15.0,28.3,82.9,27.9,82.2,28.3,82.9,14.6,58.3,0.0,0.0,0.0,0.0,10.0,6.0,8.0,12.8,7.0,16,16,16,15,14,10,10,9,10,10,11,11,11,11,15.0,1,16
2022-08-02 17:00:00,17,27.9,1.0,Sunny,1000.0,4.2,6.7,114.0,ESE,1015.0,29.97,0.0,0.0,46.0,15.0,28.3,82.9,27.9,82.2,28.3,82.9,14.6,58.3,0.0,0.0,0.0,0.0,10.0,6.0,8.0,12.8,7.0,16,16,16,16,14,13,10,10,10,10,11,11,11,11,16.0,1,17
2022-08-02 17:05:00,18,27.9,1.0,Sunny,1000.0,4.2,6.7,114.0,ESE,1015.0,29.97,0.0,0.0,46.0,15.0,28.3,82.9,27.9,82.2,28.3,82.9,14.6,58.3,0.0,0.0,0.0,0.0,10.0,6.0,8.0,12.8,7.0,15,16,16,16,15,13,10,10,10,11,11,11,11,11,17.0,1,17
2022-08-02 17:10:00,9,27.9,1.0,Sunny,1000.0,4.2,6.7,114.0,ESE,1015.0,29.97,0.0,0.0,46.0,15.0,28.3,82.9,27.9,82.2,28.3,82.9,14.6,58.3,0.0,0.0,0.0,0.0,10.0,6.0,8.0,12.8,7.0,16,15,16,16,15,13,10,10,10,11,11,11,11,11,18.0,1,17
2022-08-02 17:15:00,10,27.9,1.0,Sunny,1000.0,4.2,6.7,114.0,ESE,1015.0,29.97,0.0,0.0,46.0,15.0,28.3,82.9,27.9,82.2,28.3,82.9,14.6,58.3,0.0,0.0,0.0,0.0,10.0,6.0,8.0,12.8,7.0,17,16,16,16,16,13,10,10,11,11,11,11,11,10,9.0,1,17
2022-08-02 17:20:00,10,27.9,1.0,Sunny,1000.0,4.2,6.7,114.0,ESE,1015.0,29.97,0.0,0.0,46.0,15.0,28.3,82.9,27.9,82.2,28.3,82.9,14.6,58.3,0.0,0.0,0.0,0.0,10.0,6.0,8.0,12.8,7.0,18,17,15,16,16,14,10,11,11,11,11,11,11,10,10.0,1,17
2022-08-02 17:25:00,10,27.9,1.0,Sunny,1000.0,4.2,6.7,114.0,ESE,1015.0,29.97,0.0,0.0,46.0,15.0,28.3,82.9,27.9,82.2,28.3,82.9,14.6,58.3,0.0,0.0,0.0,0.0,10.0,6.0,8.0,12.8,7.0,9,18,16,16,16,14,10,11,11,11,11,11,11,10,10.0,1,17
2022-08-02 17:35:00,11,25.3,1.0,Sunny,1000.0,5.1,8.3,156.0,SSE,1015.0,29.97,0.0,0.0,54.0,19.0,26.2,79.2,25.3,77.5,26.2,79.2,15.3,59.5,0.0,0.0,0.0,0.0,10.0,6.0,10.7,17.3,7.0,10,10,18,15,16,15,13,11,11,11,11,11,11,9,10.0,1,17
2022-08-02 17:41:00,11,25.3,1.0,Sunny,1000.0,5.1,8.3,156.0,SSE,1015.0,29.97,0.0,0.0,54.0,19.0,26.2,79.2,25.3,77.5,26.2,79.2,15.3,59.5,0.0,0.0,0.0,0.0,10.0,6.0,10.7,17.3,7.0,10,10,9,16,16,15,13,11,11,11,11,11,11,9,11.0,1,17
2022-08-02 17:45:00,11,25.3,1.0,Sunny,1000.0,5.1,8.3,156.0,SSE,1015.0,29.97,0.0,0.0,54.0,19.0,26.2,79.2,25.3,77.5,26.2,79.2,15.3,59.5,0.0,0.0,0.0,0.0,10.0,6.0,10.7,17.3,7.0,10,10,10,17,16,16,13,11,11,11,11,11,10,9,11.0,1,17
2022-08-02 17:50:00,11,25.3,1.0,Sunny,1000.0,5.1,8.3,156.0,SSE,1015.0,29.97,0.0,0.0,54.0,19.0,26.2,79.2,25.3,77.5,26.2,79.2,15.3,59.5,0.0,0.0,0.0,0.0,10.0,6.0,10.7,17.3,7.0,11,10,10,18,15,16,14,11,11,11,11,11,10,10,11.0,1,17
2022-08-02 17:55:00,11,25.3,1.0,Sunny,1000.0,5.1,8.3,156.0,SSE,1015.0,29.97,0.0,0.0,54.0,19.0,26.2,79.2,25.3,77.5,26.2,79.2,15.3,59.5,0.0,0.0,0.0,0.0,10.0,6.0,10.7,17.3,7.0,11,11,10,9,16,16,14,11,11,11,11,11,10,10,11.0,1,17
2022-08-02 18:00:00,11,25.3,1.0,Sunny,1000.0,5.1,8.3,156.0,SSE,1015.0,29.97,0.0,0.0,54.0,19.0,26.2,79.2,25.3,77.5,26.2,79.2,15.3,59.5,0.0,0.0,0.0,0.0,10.0,6.0,10.7,17.3,7.0,11,11,10,10,17,16,14,11,11,11,11,11,10,10,11.0,1,18
2022-08-02 18:05:00,11,25.3,1.0,Sunny,1000.0,5.1,8.3,156.0,SSE,1015.0,29.97,0.0,0.0,54.0,19.0,26.2,79.2,25.3,77.5,26.2,79.2,15.3,59.5,0.0,0.0,0.0,0.0,10.0,6.0,10.7,17.3,7.0,11,11,11,10,18,16,15,11,11,11,11,11,9,10,11.0,1,18
2022-08-02 18:10:00,11,25.3,1.0,Sunny,1000.0,5.1,8.3,156.0,SSE,1015.0,29.97,0.0,0.0,54.0,19.0,26.2,79.2,25.3,77.5,26.2,79.2,15.3,59.5,0.0,0.0,0.0,0.0,10.0,6.0,10.7,17.3,7.0,11,11,11,10,9,16,15,11,11,11,11,11,9,11,11.0,1,18
2022-08-02 18:15:00,11,25.3,1.0,Sunny,1000.0,5.1,8.3,156.0,SSE,1015.0,29.97,0.0,0.0,54.0,19.0,26.2,79.2,25.3,77.5,26.2,79.2,15.3,59.5,0.0,0.0,0.0,0.0,10.0,6.0,10.7,17.3,7.0,11,11,11,10,10,16,16,11,11,11,11,10,9,11,11.0,1,18
2022-08-02 18:20:00,11,25.3,1.0,Sunny,1000.0,5.1,8.3,156.0,SSE,1015.0,29.97,0.0,0.0,54.0,19.0,26.2,79.2,25.3,77.5,26.2,79.2,15.3,59.5,0.0,0.0,0.0,0.0,10.0,6.0,10.7,17.3,7.0,11,11,11,11,10,15,16,11,11,11,11,10,10,11,11.0,1,18
2022-08-02 18:25:00,11,25.3,1.0,Sunny,1000.0,5.1,8.3,156.0,SSE,1015.0,29.97,0.0,0.0,54.0,19.0,26.2,79.2,25.3,77.5,26.2,79.2,15.3,59.5,0.0,0.0,0.0,0.0,10.0,6.0,10.7,17.3,7.0,11,11,11,11,10,16,16,11,11,11,11,10,10,11,11.0,1,18
2022-08-02 18:30:00,11,25.3,1.0,Sunny,1000.0,5.1,8.3,156.0,SSE,1015.0,29.97,0.0,0.0,54.0,19.0,26.2,79.2,25.3,77.5,26.2,79.2,15.3,59.5,0.0,0.0,0.0,0.0,10.0,6.0,10.7,17.3,7.0,11,11,11,11,10,17,16,11,11,11,10,10,10,11,11.0,1,18
2022-08-02 18:35:00,11,23.2,1.0,Sunny,1000.0,3.9,6.2,155.0,SSE,1016.0,29.99,0.0,0.0,59.0,21.0,25.0,76.9,23.2,73.7,25.0,76.9,14.6,58.2,0.0,0.0,0.0,0.0,10.0,6.0,8.1,13.1,6.0,11,11,11,11,11,18,16,11,11,11,10,9,10,11,11.0,1,18
2022-08-02 18:40:00,11,23.2,1.0,Sunny,1000.0,3.9,6.2,155.0,SSE,1016.0,29.99,0.0,0.0,59.0,21.0,25.0,76.9,23.2,73.7,25.0,76.9,14.6,58.2,0.0,0.0,0.0,0.0,10.0,6.0,8.1,13.1,6.0,11,11,11,11,11,9,16,11,11,11,10,9,11,11,11.0,1,18
2022-08-02 18:45:00,11,23.2,1.0,Sunny,1000.0,3.9,6.2,155.0,SSE,1016.0,29.99,0.0,0.0,59.0,21.0,25.0,76.9,23.2,73.7,25.0,76.9,14.6,58.2,0.0,0.0,0.0,0.0,10.0,6.0,8.1,13.1,6.0,11,11,11,11,11,10,16,11,11,10,10,9,11,11,11.0,1,18
2022-08-02 18:50:00,11,23.2,1.0,Sunny,1000.0,3.9,6.2,155.0,SSE,1016.0,29.99,0.0,0.0,59.0,21.0,25.0,76.9,23.2,73.7,25.0,76.9,14.6,58.2,0.0,0.0,0.0,0.0,10.0,6.0,8.1,13.1,6.0,11,11,11,11,11,10,15,11,11,10,9,10,11,11,11.0,1,18
2022-08-02 18:55:00,11,23.2,1.0,Sunny,1000.0,3.9,6.2,155.0,SSE,1016.0,29.99,0.0,0.0,59.0,21.0,25.0,76.9,23.2,73.7,25.0,76.9,14.6,58.2,0.0,0.0,0.0,0.0,10.0,6.0,8.1,13.1,6.0,11,11,11,11,11,10,16,11,10,10,9,10,11,11,11.0,1,18
2022-08-02 19:00:00,11,23.2,1.0,Sunny,1000.0,3.9,6.2,155.0,SSE,1016.0,29.99,0.0,0.0,59.0,21.0,25.0,76.9,23.2,73.7,25.0,76.9,14.6,58.2,0.0,0.0,0.0,0.0,10.0,6.0,8.1,13.1,6.0,11,11,11,11,11,10,17,10,10,10,9,10,11,11,11.0,1,19
2022-08-02 19:05:00,11,23.2,1.0,Sunny,1000.0,3.9,6.2,155.0,SSE,1016.0,29.99,0.0,0.0,59.0,21.0,25.0,76.9,23.2,73.7,25.0,76.9,14.6,58.2,0.0,0.0,0.0,0.0,10.0,6.0,8.1,13.1,6.0,11,11,11,11,11,11,18,10,10,9,10,10,11,12,11.0,1,19
2022-08-02 19:20:00,10,23.2,1.0,Sunny,1000.0,3.9,6.2,155.0,SSE,1016.0,29.99,0.0,0.0,59.0,21.0,25.0,76.9,23.2,73.7,25.0,76.9,14.6,58.2,0.0,0.0,0.0,0.0,10.0,6.0,8.1,13.1,6.0,11,11,11,11,11,11,10,9,9,10,10,11,11,13,11.0,1,19
2022-08-02 19:25:00,10,23.2,1.0,Sunny,1000.0,3.9,6.2,155.0,SSE,1016.0,29.99,0.0,0.0,59.0,21.0,25.0,76.9,23.2,73.7,25.0,76.9,14.6,58.2,0.0,0.0,0.0,0.0,10.0,6.0,8.1,13.1,6.0,11,11,11,11,11,11,10,9,9,10,11,11,11,13,10.0,1,19
2022-08-02 19:30:00,10,23.2,1.0,Sunny,1000.0,3.9,6.2,155.0,SSE,1016.0,29.99,0.0,0.0,59.0,21.0,25.0,76.9,23.2,73.7,25.0,76.9,14.6,58.2,0.0,0.0,0.0,0.0,10.0,6.0,8.1,13.1,6.0,10,11,11,11,11,11,10,9,10,10,11,11,11,13,10.0,1,19
2022-08-02 19:35:00,9,22.1,1.0,Sunny,1000.0,2.6,4.2,153.0,SSE,1016.0,30.01,0.0,0.0,64.0,24.0,24.6,76.3,22.1,71.7,24.6,76.3,14.6,58.2,0.0,0.0,0.0,0.0,10.0,6.0,7.8,12.5,6.0,10,10,11,11,11,11,11,10,10,10,11,11,12,13,10.0,1,19
2022-08-02 19:41:00,9,22.1,1.0,Sunny,1000.0,2.6,4.2,153.0,SSE,1016.0,30.01,0.0,0.0,64.0,24.0,24.6,76.3,22.1,71.7,24.6,76.3,14.6,58.2,0.0,0.0,0.0,0.0,10.0,6.0,7.8,12.5,6.0,10,10,11,11,11,11,11,10,10,11,11,11,13,13,9.0,1,19
2022-08-02 19:45:00,9,22.1,1.0,Sunny,1000.0,2.6,4.2,153.0,SSE,1016.0,30.01,0.0,0.0,64.0,24.0,24.6,76.3,22.1,71.7,24.6,76.3,14.6,58.2,0.0,0.0,0.0,0.0,10.0,6.0,7.8,12.5,6.0,10,10,10,11,11,11,11,10,10,11,11,11,13,14,9.0,1,19
