lr-Adam,step,train_loss,tm1,tm2,epoch,val_loss,vm1,vm2
0.01,549,,,,,,,
,549,9.518669128417969,1.449596881866455,2.379669666290283,34,,,
0.01,550,,,,,,,
,550,11.331768035888672,1.6645152568817139,2.6025896072387695,34,,,
0.01,551,,,,,,,
,551,10.440624237060547,1.6984761953353882,2.6127848625183105,34,,,
0.01,552,,,,,,,
,552,15.255090713500977,2.18991756439209,3.4557323455810547,34,,,
0.01,553,,,,,,,
,553,11.665159225463867,1.9709203243255615,3.1242806911468506,34,,,
0.01,554,,,,,,,
,554,10.287991523742676,1.6970360279083252,2.8434972763061523,34,,,
0.01,555,,,,,,,
,555,8.31557846069336,1.5597317218780518,2.584561347961426,34,,,
0.01,556,,,,,,,
,556,10.944007873535156,1.6212852001190186,2.6076765060424805,34,,,
0.01,557,,,,,,,
,557,10.064099311828613,1.7692888975143433,2.8765149116516113,34,,,
0.01,558,,,,,,,
,558,15.747000694274902,1.7079782485961914,2.9318878650665283,34,,,
0.01,559,,,,,,,
,559,15.465927124023438,1.6261208057403564,2.137190580368042,34,,,
,559,,,,34,8.036994934082031,1.5172996520996094,2.31650972366333
0.01,560,,,,,,,
,560,7.608304977416992,1.4510390758514404,2.303539752960205,35,,,
0.01,561,,,,,,,
,561,11.658538818359375,1.7715568542480469,2.5341265201568604,35,,,
0.01,562,,,,,,,
,562,10.651126861572266,1.4893617630004883,2.26118803024292,35,,,
0.01,563,,,,,,,
,563,10.708215713500977,1.5778248310089111,2.8135712146759033,35,,,
0.01,564,,,,,,,
,564,5.945779800415039,1.3965027332305908,2.037090539932251,35,,,
0.01,565,,,,,,,
,565,10.196372985839844,1.570096492767334,2.1980953216552734,35,,,
0.01,566,,,,,,,
,566,9.855770111083984,1.752579927444458,2.600065231323242,35,,,
0.01,567,,,,,,,
,567,6.855134963989258,1.6180009841918945,2.273649215698242,35,,,
0.01,568,,,,,,,
,568,12.021738052368164,1.799918532371521,2.668048620223999,35,,,
0.01,569,,,,,,,
,569,12.915456771850586,1.7775816917419434,2.9553945064544678,35,,,
0.01,570,,,,,,,
,570,17.666576385498047,2.080458641052246,3.365724563598633,35,,,
0.01,571,,,,,,,
,571,14.096647262573242,1.901658058166504,2.9413352012634277,35,,,
0.01,572,,,,,,,
,572,11.744478225708008,1.772997260093689,2.6775243282318115,35,,,
0.01,573,,,,,,,
,573,15.357794761657715,1.9058899879455566,3.0611724853515625,35,,,
0.01,574,,,,,,,
,574,6.8508381843566895,1.3597904443740845,2.4757955074310303,35,,,
0.01,575,,,,,,,
,575,9.775343894958496,1.6887658834457397,2.2299344539642334,35,,,
,575,,,,35,7.940951824188232,1.568416714668274,2.3682281970977783
0.01,576,,,,,,,
,576,8.306821823120117,1.6046150922775269,2.4453258514404297,36,,,
0.01,577,,,,,,,
,577,10.410884857177734,1.7174164056777954,2.539149045944214,36,,,
0.01,578,,,,,,,
,578,7.848597049713135,1.4976465702056885,2.2302775382995605,36,,,
0.01,579,,,,,,,
,579,11.994634628295898,1.778456687927246,2.6454105377197266,36,,,
0.01,580,,,,,,,
,580,16.38123321533203,1.963084101676941,3.0806126594543457,36,,,
0.01,581,,,,,,,
,581,6.954815864562988,1.606385350227356,2.362236976623535,36,,,
0.01,582,,,,,,,
,582,7.504241943359375,1.3955886363983154,2.2114996910095215,36,,,
0.01,583,,,,,,,
,583,12.022184371948242,1.6130623817443848,2.5178074836730957,36,,,
0.01,584,,,,,,,
,584,14.438005447387695,1.8792716264724731,3.0835933685302734,36,,,
0.01,585,,,,,,,
,585,12.15998649597168,1.778014898300171,2.9209680557250977,36,,,
0.01,586,,,,,,,
,586,9.087236404418945,1.5826119184494019,2.3871681690216064,36,,,
0.01,587,,,,,,,
,587,15.68695068359375,2.013298988342285,3.0206847190856934,36,,,
0.01,588,,,,,,,
,588,12.03360366821289,1.7394402027130127,2.967726945877075,36,,,
0.01,589,,,,,,,
,589,9.88379955291748,1.4918510913848877,2.6095495223999023,36,,,
0.01,590,,,,,,,
,590,7.950779914855957,1.40390944480896,2.0459628105163574,36,,,
0.01,591,,,,,,,
,591,19.157150268554688,2.3431038856506348,3.705096483230591,36,,,
,591,,,,36,8.325846672058105,1.6760985851287842,2.5027973651885986
0.01,592,,,,,,,
,592,22.46593475341797,2.3341128826141357,3.5004453659057617,37,,,
0.01,593,,,,,,,
,593,5.298823833465576,1.3925340175628662,1.9929814338684082,37,,,
0.01,594,,,,,,,
,594,7.871701240539551,1.502298355102539,2.51448655128479,37,,,
0.01,595,,,,,,,
,595,9.807897567749023,1.690037488937378,2.652228355407715,37,,,
0.01,596,,,,,,,
,596,11.208888053894043,1.7931201457977295,2.6711039543151855,37,,,
0.01,597,,,,,,,
,597,13.523723602294922,1.783997654914856,2.7942683696746826,37,,,
0.01,598,,,,,,,
,598,8.356176376342773,1.7002463340759277,2.5034313201904297,37,,,
0.01,599,,,,,,,
,599,9.491350173950195,1.5810363292694092,2.3010687828063965,37,,,
0.01,600,,,,,,,
,600,9.109720230102539,1.802844762802124,2.445680618286133,37,,,
0.01,601,,,,,,,
,601,12.841930389404297,1.734596610069275,2.652534008026123,37,,,
0.01,602,,,,,,,
,602,7.7524824142456055,1.4520643949508667,2.5127112865448,37,,,
0.01,603,,,,,,,
,603,12.99352741241455,1.941133737564087,3.109823703765869,37,,,
0.01,604,,,,,,,
,604,11.146248817443848,1.7411699295043945,2.6615076065063477,37,,,
0.01,605,,,,,,,
,605,9.473505020141602,1.5506973266601562,2.509355068206787,37,,,
0.01,606,,,,,,,
,606,5.203125,1.3150622844696045,2.0625298023223877,37,,,
0.01,607,,,,,,,
,607,34.38407897949219,2.8044097423553467,4.23530912399292,37,,,
,607,,,,37,8.262375831604004,1.6067814826965332,2.5647616386413574
0.01,608,,,,,,,
,608,12.408418655395508,1.803954839706421,2.9200313091278076,38,,,
0.01,609,,,,,,,
,609,7.4136552810668945,1.2435386180877686,2.092888832092285,38,,,
0.01,610,,,,,,,
,610,9.484846115112305,1.7286267280578613,2.643998861312866,38,,,
0.01,611,,,,,,,
,611,21.288890838623047,2.25683331489563,3.757840156555176,38,,,
0.01,612,,,,,,,
,612,11.213228225708008,1.765522837638855,2.6024115085601807,38,,,
0.01,613,,,,,,,
,613,11.237282752990723,1.772552490234375,3.0519418716430664,38,,,
0.01,614,,,,,,,
,614,6.982906341552734,1.421706199645996,2.2192587852478027,38,,,
0.01,615,,,,,,,
,615,8.280879974365234,1.6283326148986816,2.247537851333618,38,,,
0.01,616,,,,,,,
,616,11.621720314025879,1.7838492393493652,2.631917953491211,38,,,
0.01,617,,,,,,,
,617,10.919586181640625,1.875058650970459,2.5942349433898926,38,,,
0.01,618,,,,,,,
,618,8.016867637634277,1.6058063507080078,2.4775619506835938,38,,,
0.01,619,,,,,,,
,619,5.007340431213379,1.338073492050171,2.1429572105407715,38,,,
0.01,620,,,,,,,
,620,24.771085739135742,2.3476901054382324,4.057941913604736,38,,,
0.01,621,,,,,,,
,621,8.497993469238281,1.5107479095458984,2.4714832305908203,38,,,
0.01,622,,,,,,,
,622,7.352130889892578,1.4910926818847656,2.1390981674194336,38,,,
0.01,623,,,,,,,
,623,4.140055179595947,1.1360692977905273,1.694610595703125,38,,,
,623,,,,38,7.598069190979004,1.4535261392593384,2.272162437438965
0.01,624,,,,,,,
,624,10.293852806091309,1.633011817932129,2.4684817790985107,39,,,
0.01,625,,,,,,,
,625,8.373270988464355,1.603665828704834,2.3967130184173584,39,,,
0.01,626,,,,,,,
,626,9.83546257019043,1.7797962427139282,2.5689077377319336,39,,,
0.01,627,,,,,,,
,627,6.55010461807251,1.5019224882125854,2.1380419731140137,39,,,
0.01,628,,,,,,,
,628,10.681146621704102,1.6505441665649414,2.5408244132995605,39,,,
0.01,629,,,,,,,
,629,11.546171188354492,1.7543920278549194,2.562588930130005,39,,,
0.01,630,,,,,,,
,630,8.713950157165527,1.4505659341812134,2.0258545875549316,39,,,
0.01,631,,,,,,,
,631,19.977210998535156,2.289860725402832,3.4684903621673584,39,,,
0.01,632,,,,,,,
,632,9.179635047912598,1.7224841117858887,2.6446661949157715,39,,,
0.01,633,,,,,,,
,633,10.427474975585938,1.8577245473861694,2.5274534225463867,39,,,
0.01,634,,,,,,,
,634,4.227475643157959,1.3180546760559082,1.8560998439788818,39,,,
0.01,635,,,,,,,
,635,16.058988571166992,1.8908755779266357,3.346184730529785,39,,,
0.01,636,,,,,,,
,636,16.574295043945312,2.0094566345214844,3.1168317794799805,39,,,
0.01,637,,,,,,,
,637,8.472431182861328,1.5580198764801025,2.5320465564727783,39,,,
0.01,638,,,,,,,
,638,8.529471397399902,1.4419536590576172,2.5505430698394775,39,,,
0.01,639,,,,,,,
,639,8.354191780090332,1.4952967166900635,2.2066714763641357,39,,,
,639,,,,39,7.798851490020752,1.558626651763916,2.303497791290283
0.01,640,,,,,,,
,640,16.27987289428711,2.1479010581970215,3.088711738586426,40,,,
0.01,641,,,,,,,
,641,6.703618049621582,1.6203258037567139,2.246742010116577,40,,,
0.01,642,,,,,,,
,642,8.606027603149414,1.428809404373169,2.152373790740967,40,,,
0.01,643,,,,,,,
,643,8.555049896240234,1.3866565227508545,2.2492427825927734,40,,,
0.01,644,,,,,,,
,644,14.673823356628418,1.988710641860962,2.878934383392334,40,,,
0.01,645,,,,,,,
,645,6.605701923370361,1.4989628791809082,2.1592836380004883,40,,,
0.01,646,,,,,,,
,646,11.483604431152344,1.7225960493087769,2.7365660667419434,40,,,
0.01,647,,,,,,,
,647,9.131546020507812,1.3802357912063599,2.165191173553467,40,,,
0.01,648,,,,,,,
,648,13.021199226379395,1.7806580066680908,2.7871103286743164,40,,,
0.01,649,,,,,,,
,649,9.857114791870117,1.765448808670044,2.6669116020202637,40,,,
0.01,650,,,,,,,
,650,16.34549331665039,1.9357627630233765,2.8747353553771973,40,,,
0.01,651,,,,,,,
,651,5.898895263671875,1.530627727508545,1.9962399005889893,40,,,
0.01,652,,,,,,,
,652,17.095491409301758,2.1265132427215576,3.2754392623901367,40,,,
0.01,653,,,,,,,
,653,10.149441719055176,1.571273684501648,2.4290223121643066,40,,,
0.01,654,,,,,,,
,654,6.548139572143555,1.4717077016830444,1.9778437614440918,40,,,
0.01,655,,,,,,,
,655,14.819238662719727,2.4320614337921143,3.5918595790863037,40,,,
,655,,,,40,7.94254207611084,1.6324576139450073,2.41817569732666
0.01,656,,,,,,,
,656,8.539939880371094,1.6659332513809204,2.464508056640625,41,,,
0.01,657,,,,,,,
,657,15.018619537353516,1.8793988227844238,3.0441699028015137,41,,,
0.01,658,,,,,,,
,658,9.721250534057617,1.5735424757003784,2.2695744037628174,41,,,
0.01,659,,,,,,,
,659,6.891368865966797,1.5701773166656494,2.279035806655884,41,,,
0.01,660,,,,,,,
,660,11.943943977355957,1.8075625896453857,2.4984426498413086,41,,,
0.01,661,,,,,,,
,661,16.115612030029297,1.9582253694534302,2.9962515830993652,41,,,
0.01,662,,,,,,,
,662,6.333304405212402,1.4111523628234863,2.2698521614074707,41,,,
0.01,663,,,,,,,
,663,8.176338195800781,1.6214652061462402,2.318208694458008,41,,,
0.01,664,,,,,,,
,664,11.816125869750977,1.674424171447754,2.612218141555786,41,,,
0.01,665,,,,,,,
,665,12.321990966796875,1.5925273895263672,2.5756914615631104,41,,,
0.01,666,,,,,,,
,666,11.4170560836792,1.668091893196106,2.759758472442627,41,,,
0.01,667,,,,,,,
,667,8.536979675292969,1.6370055675506592,2.442403793334961,41,,,
0.01,668,,,,,,,
,668,10.966614723205566,1.685611367225647,2.6154353618621826,41,,,
0.01,669,,,,,,,
,669,17.348356246948242,2.0583770275115967,3.113581657409668,41,,,
0.01,670,,,,,,,
,670,12.657112121582031,1.7091501951217651,2.4862701892852783,41,,,
0.01,671,,,,,,,
,671,3.949481248855591,1.2997649908065796,1.6600255966186523,41,,,
,671,,,,41,7.962928771972656,1.540596604347229,2.4128739833831787
0.01,672,,,,,,,
,672,12.030502319335938,1.7131084203720093,2.4879395961761475,42,,,
0.01,673,,,,,,,
,673,9.704002380371094,1.6445386409759521,2.653855800628662,42,,,
0.01,674,,,,,,,
,674,12.832067489624023,1.7936310768127441,2.9281368255615234,42,,,
0.01,675,,,,,,,
,675,11.851348876953125,1.6978929042816162,2.723316192626953,42,,,
0.01,676,,,,,,,
,676,15.391897201538086,1.8385236263275146,2.9852652549743652,42,,,
0.01,677,,,,,,,
,677,5.755922317504883,1.37632417678833,2.0775232315063477,42,,,
0.01,678,,,,,,,
,678,7.154211044311523,1.4406754970550537,2.381967544555664,42,,,
0.01,679,,,,,,,
,679,6.908420562744141,1.564100742340088,2.249332904815674,42,,,
0.01,680,,,,,,,
,680,5.598846435546875,1.1722455024719238,1.929553747177124,42,,,
0.01,681,,,,,,,
,681,17.07094955444336,1.951601266860962,2.9565646648406982,42,,,
0.01,682,,,,,,,
,682,14.880980491638184,1.9031976461410522,3.0398757457733154,42,,,
0.01,683,,,,,,,
,683,14.459802627563477,1.8130216598510742,2.8218700885772705,42,,,
0.01,684,,,,,,,
,684,9.645492553710938,1.5953912734985352,2.4798216819763184,42,,,
0.01,685,,,,,,,
,685,6.727634429931641,1.3894175291061401,2.2742786407470703,42,,,
0.01,686,,,,,,,
,686,6.826498985290527,1.4728202819824219,2.1940362453460693,42,,,
0.01,687,,,,,,,
,687,11.14453411102295,1.5968955755233765,2.817915439605713,42,,,
,687,,,,42,8.25088119506836,1.6386282444000244,2.4632208347320557
0.01,688,,,,,,,
,688,10.789412498474121,1.6260712146759033,2.586911201477051,43,,,
0.01,689,,,,,,,
,689,6.110692977905273,1.2196993827819824,1.9252855777740479,43,,,
0.01,690,,,,,,,
,690,10.676098823547363,1.7229541540145874,2.8482918739318848,43,,,
0.01,691,,,,,,,
,691,9.643340110778809,1.5462760925292969,2.5103602409362793,43,,,
0.01,692,,,,,,,
,692,12.797553062438965,1.7131551504135132,2.5006749629974365,43,,,
0.01,693,,,,,,,
,693,7.006745338439941,1.4672149419784546,2.1450912952423096,43,,,
0.01,694,,,,,,,
,694,12.476787567138672,2.11409854888916,2.942863941192627,43,,,
0.01,695,,,,,,,
,695,14.429365158081055,2.0846824645996094,2.7978944778442383,43,,,
0.01,696,,,,,,,
,696,11.763778686523438,1.7394479513168335,2.4800312519073486,43,,,
0.01,697,,,,,,,
,697,8.01210880279541,1.7185628414154053,2.448716402053833,43,,,
0.01,698,,,,,,,
,698,9.402877807617188,1.6644046306610107,2.4877467155456543,43,,,
0.01,699,,,,,,,
,699,10.992047309875488,1.5389200448989868,2.625041961669922,43,,,
0.01,700,,,,,,,
,700,11.328393936157227,1.7056232690811157,2.80527663230896,43,,,
0.01,701,,,,,,,
,701,8.962029457092285,1.7138149738311768,2.7934250831604004,43,,,
0.01,702,,,,,,,
,702,15.68647575378418,1.8194090127944946,3.167670488357544,43,,,
0.01,703,,,,,,,
,703,7.8618011474609375,1.6637789011001587,2.359326124191284,43,,,
,703,,,,43,7.632833003997803,1.47817063331604,2.3110697269439697
0.01,704,,,,,,,
,704,19.983020782470703,2.197636127471924,3.325286865234375,44,,,
0.01,705,,,,,,,
,705,6.745844841003418,1.4344629049301147,2.45656156539917,44,,,
0.01,706,,,,,,,
,706,23.673233032226562,2.3498611450195312,3.8231310844421387,44,,,
0.01,707,,,,,,,
,707,10.4450044631958,1.6599195003509521,2.553380012512207,44,,,
0.01,708,,,,,,,
,708,6.850700378417969,1.399961233139038,2.2859487533569336,44,,,
0.01,709,,,,,,,
,709,12.393709182739258,1.7151848077774048,2.8420870304107666,44,,,
0.01,710,,,,,,,
,710,12.964357376098633,1.6020581722259521,2.5530803203582764,44,,,
0.01,711,,,,,,,
,711,6.246485710144043,1.3968801498413086,1.9373725652694702,44,,,
0.01,712,,,,,,,
,712,10.175008773803711,1.8169465065002441,2.8112740516662598,44,,,
0.01,713,,,,,,,
,713,10.332653999328613,1.765959620475769,2.6542365550994873,44,,,
0.01,714,,,,,,,
,714,4.605729103088379,1.198683500289917,1.895789623260498,44,,,
0.01,715,,,,,,,
,715,7.704325199127197,1.3998441696166992,2.2222695350646973,44,,,
0.01,716,,,,,,,
,716,9.58102035522461,1.6610039472579956,2.4987757205963135,44,,,
0.01,717,,,,,,,
,717,7.222744941711426,1.4289088249206543,2.2853081226348877,44,,,
0.01,718,,,,,,,
,718,7.243229866027832,1.5282824039459229,2.3874881267547607,44,,,
0.01,719,,,,,,,
,719,5.197783946990967,1.3891183137893677,1.9867054224014282,44,,,
,719,,,,44,7.742580890655518,1.4874356985092163,2.319268226623535
0.01,720,,,,,,,
,720,9.65307331085205,1.7028539180755615,2.354560613632202,45,,,
0.01,721,,,,,,,
,721,8.600534439086914,1.6000540256500244,2.4054436683654785,45,,,
0.01,722,,,,,,,
,722,11.968878746032715,1.686313509941101,2.572056531906128,45,,,
0.01,723,,,,,,,
,723,11.273043632507324,1.7735679149627686,2.813504695892334,45,,,
0.01,724,,,,,,,
,724,10.349245071411133,1.6090642213821411,2.564089775085449,45,,,
0.01,725,,,,,,,
,725,9.698431015014648,1.5710761547088623,2.4850425720214844,45,,,
0.01,726,,,,,,,
,726,10.715993881225586,1.6234934329986572,2.456101417541504,45,,,
0.01,727,,,,,,,
,727,17.432819366455078,1.9807898998260498,3.2466886043548584,45,,,
0.01,728,,,,,,,
,728,13.213294982910156,1.7817723751068115,2.760497570037842,45,,,
0.01,729,,,,,,,
,729,5.750764846801758,1.5873229503631592,2.132899284362793,45,,,
0.01,730,,,,,,,
,730,11.071840286254883,1.7420368194580078,2.7857608795166016,45,,,
0.01,731,,,,,,,
,731,7.232269287109375,1.4810254573822021,2.2943947315216064,45,,,
0.01,732,,,,,,,
,732,10.08385944366455,1.6607638597488403,2.796210765838623,45,,,
0.01,733,,,,,,,
,733,5.936185836791992,1.4169890880584717,2.1981918811798096,45,,,
0.01,734,,,,,,,
,734,15.728483200073242,1.9500585794448853,3.24111270904541,45,,,
0.01,735,,,,,,,
,735,4.975643157958984,1.1080424785614014,2.0493340492248535,45,,,
,735,,,,45,8.147443771362305,1.6124160289764404,2.398946523666382
0.01,736,,,,,,,
,736,13.767599105834961,1.655051827430725,3.033661365509033,46,,,
0.01,737,,,,,,,
,737,8.592828750610352,1.4215002059936523,2.3053393363952637,46,,,
0.01,738,,,,,,,
,738,10.988314628601074,1.8162755966186523,2.8377466201782227,46,,,
0.01,739,,,,,,,
,739,14.529606819152832,1.9709830284118652,2.806886672973633,46,,,
0.01,740,,,,,,,
,740,10.400157928466797,1.7260987758636475,2.6034584045410156,46,,,
0.01,741,,,,,,,
,741,10.760528564453125,1.7710210084915161,2.584354877471924,46,,,
0.01,742,,,,,,,
,742,9.36682415008545,1.609034776687622,2.3802480697631836,46,,,
0.01,743,,,,,,,
,743,6.159804344177246,1.462104082107544,2.2500576972961426,46,,,
0.01,744,,,,,,,
,744,7.69273567199707,1.4424079656600952,2.100494861602783,46,,,
0.01,745,,,,,,,
,745,8.40900993347168,1.4428887367248535,2.423633575439453,46,,,
0.01,746,,,,,,,
,746,11.416653633117676,1.6045453548431396,2.3659627437591553,46,,,
0.01,747,,,,,,,
,747,8.708111763000488,1.5562524795532227,2.506657123565674,46,,,
0.01,748,,,,,,,
,748,16.670394897460938,1.9298936128616333,3.0905797481536865,46,,,
0.01,749,,,,,,,
,749,9.098339080810547,1.584917664527893,2.5019922256469727,46,,,
0.01,750,,,,,,,
,750,9.816463470458984,1.887777328491211,2.4989356994628906,46,,,
0.01,751,,,,,,,
,751,9.146834373474121,1.9733517169952393,2.7455203533172607,46,,,
,751,,,,46,7.7523579597473145,1.648003101348877,2.340892791748047
0.01,752,,,,,,,
,752,7.626696586608887,1.516862154006958,2.291224241256714,47,,,
0.01,753,,,,,,,
,753,13.557706832885742,2.0140368938446045,2.780646562576294,47,,,
0.01,754,,,,,,,
,754,10.268138885498047,1.726133108139038,2.5445659160614014,47,,,
0.01,755,,,,,,,
,755,10.021873474121094,1.7824392318725586,2.545558452606201,47,,,
0.01,756,,,,,,,
,756,9.262125015258789,1.5797191858291626,2.3349666595458984,47,,,
0.01,757,,,,,,,
,757,9.378490447998047,1.5554265975952148,2.1045079231262207,47,,,
0.01,758,,,,,,,
,758,6.122921943664551,1.4186773300170898,1.9964561462402344,47,,,
0.01,759,,,,,,,
,759,8.191730499267578,1.6699731349945068,2.504727840423584,47,,,
0.01,760,,,,,,,
,760,6.2524871826171875,1.3565490245819092,2.1096625328063965,47,,,
0.01,761,,,,,,,
,761,11.945932388305664,1.7617796659469604,2.700399398803711,47,,,
0.01,762,,,,,,,
,762,6.444118022918701,1.5955250263214111,2.2160067558288574,47,,,
0.01,763,,,,,,,
,763,18.918136596679688,2.0904011726379395,3.3050124645233154,47,,,
0.01,764,,,,,,,
,764,9.56387710571289,1.432227373123169,2.1200804710388184,47,,,
0.01,765,,,,,,,
,765,15.730037689208984,2.0471062660217285,2.884976387023926,47,,,
0.01,766,,,,,,,
,766,10.037345886230469,1.5976250171661377,2.367213726043701,47,,,
0.01,767,,,,,,,
,767,8.84250545501709,1.314867615699768,2.5564846992492676,47,,,
,767,,,,47,8.631532669067383,1.8082466125488281,2.530334234237671
0.01,768,,,,,,,
,768,13.318639755249023,1.8488855361938477,2.7102675437927246,48,,,
0.01,769,,,,,,,
,769,10.268587112426758,1.9222097396850586,2.8158464431762695,48,,,
0.01,770,,,,,,,
,770,12.186323165893555,1.9851666688919067,2.8010499477386475,48,,,
0.01,771,,,,,,,
,771,14.024698257446289,2.0091540813446045,2.8261046409606934,48,,,
0.01,772,,,,,,,
,772,6.597206115722656,1.5418363809585571,2.334540605545044,48,,,
0.01,773,,,,,,,
,773,10.50724983215332,1.5972715616226196,2.559905767440796,48,,,
0.01,774,,,,,,,
,774,10.026240348815918,1.5942602157592773,2.611245632171631,48,,,
0.01,775,,,,,,,
,775,6.193436145782471,1.386899471282959,2.1711783409118652,48,,,
0.01,776,,,,,,,
,776,9.391902923583984,1.54224693775177,2.474402904510498,48,,,
0.01,777,,,,,,,
,777,9.625188827514648,1.5234260559082031,2.659123659133911,48,,,
0.01,778,,,,,,,
,778,12.691658020019531,1.8907958269119263,2.7629342079162598,48,,,
0.01,779,,,,,,,
,779,12.68641471862793,1.8459217548370361,3.2160000801086426,48,,,
0.01,780,,,,,,,
,780,10.600918769836426,1.748537540435791,2.550325870513916,48,,,
0.01,781,,,,,,,
,781,5.056518077850342,1.295753002166748,2.0110325813293457,48,,,
0.01,782,,,,,,,
,782,12.89209270477295,1.8576902151107788,2.898125410079956,48,,,
0.01,783,,,,,,,
,783,5.480693340301514,1.1599048376083374,2.202843189239502,48,,,
,783,,,,48,8.151010513305664,1.707175374031067,2.442927837371826
0.01,784,,,,,,,
,784,6.2963547706604,1.3372743129730225,2.182068347930908,49,,,
0.01,785,,,,,,,
,785,15.283045768737793,2.0810658931732178,3.1905434131622314,49,,,
0.01,786,,,,,,,
,786,6.568080902099609,1.4351087808609009,2.161607503890991,49,,,
0.01,787,,,,,,,
,787,15.825016021728516,2.0628581047058105,3.038593292236328,49,,,
0.01,788,,,,,,,
,788,13.596146583557129,1.8850696086883545,2.7191760540008545,49,,,
0.01,789,,,,,,,
,789,9.554649353027344,1.591280460357666,2.522106647491455,49,,,
0.01,790,,,,,,,
,790,6.67485237121582,1.4370932579040527,2.0067365169525146,49,,,
0.01,791,,,,,,,
,791,12.402693748474121,1.6277161836624146,2.514145851135254,49,,,
0.01,792,,,,,,,
,792,10.470879554748535,1.753079891204834,2.4936270713806152,49,,,
0.01,793,,,,,,,
,793,9.573625564575195,1.7252217531204224,2.5026721954345703,49,,,
0.01,794,,,,,,,
,794,7.593175411224365,1.5981671810150146,2.2494759559631348,49,,,
0.01,795,,,,,,,
,795,9.978123664855957,1.5917508602142334,2.66609525680542,49,,,
0.01,796,,,,,,,
,796,12.253684997558594,1.6868751049041748,2.821815013885498,49,,,
0.01,797,,,,,,,
,797,10.475957870483398,1.7231868505477905,2.5721874237060547,49,,,
0.01,798,,,,,,,
,798,6.5960798263549805,1.4263148307800293,2.0734879970550537,49,,,
0.01,799,,,,,,,
,799,2.641781806945801,0.9846429824829102,1.6084680557250977,49,,,
,799,,,,49,8.261771202087402,1.654832124710083,2.5771424770355225
0.001,800,,,,,,,
,800,7.3076701164245605,1.4107460975646973,2.1963305473327637,50,,,
0.001,801,,,,,,,
,801,8.959508895874023,1.598646640777588,2.560556173324585,50,,,
0.001,802,,,,,,,
,802,7.804242134094238,1.4658291339874268,2.523289203643799,50,,,
0.001,803,,,,,,,
,803,3.504483699798584,1.0247611999511719,1.7518715858459473,50,,,
0.001,804,,,,,,,
,804,12.151973724365234,1.686469316482544,2.5375776290893555,50,,,
0.001,805,,,,,,,
,805,11.526662826538086,1.6822367906570435,2.661839008331299,50,,,
0.001,806,,,,,,,
,806,9.714232444763184,1.6973912715911865,2.5282974243164062,50,,,
0.001,807,,,,,,,
,807,12.7657470703125,1.7053476572036743,2.5813333988189697,50,,,
0.001,808,,,,,,,
,808,8.779620170593262,1.5788172483444214,2.4101357460021973,50,,,
0.001,809,,,,,,,
,809,9.200092315673828,1.4410115480422974,2.2699193954467773,50,,,
0.001,810,,,,,,,
,810,11.172552108764648,1.7959067821502686,2.829099655151367,50,,,
0.001,811,,,,,,,
,811,15.727845191955566,1.9950720071792603,3.172538995742798,50,,,
0.001,812,,,,,,,
,812,13.58453369140625,1.8302723169326782,2.838473320007324,50,,,
0.001,813,,,,,,,
,813,7.039628982543945,1.2109028100967407,2.421424388885498,50,,,
0.001,814,,,,,,,
,814,8.453776359558105,1.7279841899871826,2.5942306518554688,50,,,
0.001,815,,,,,,,
,815,9.300064086914062,1.5542500019073486,2.8866207599639893,50,,,
,815,,,,50,7.7810750007629395,1.5332410335540771,2.4705655574798584
0.001,816,,,,,,,
,816,10.3367280960083,1.6510003805160522,2.6059083938598633,51,,,
0.001,817,,,,,,,
,817,10.50868034362793,1.61887788772583,2.433485984802246,51,,,
0.001,818,,,,,,,
,818,15.109292984008789,1.8780351877212524,2.826446771621704,51,,,
0.001,819,,,,,,,
,819,9.489295959472656,1.4748802185058594,2.637200355529785,51,,,
0.001,820,,,,,,,
,820,7.989383697509766,1.4315028190612793,2.518691062927246,51,,,
0.001,821,,,,,,,
,821,6.991711616516113,1.6613125801086426,2.313270092010498,51,,,
0.001,822,,,,,,,
,822,7.7560014724731445,1.4669984579086304,2.3092169761657715,51,,,
0.001,823,,,,,,,
,823,4.383656978607178,1.192504644393921,1.8004016876220703,51,,,
0.001,824,,,,,,,
,824,11.584259033203125,1.7250176668167114,2.731449842453003,51,,,
0.001,825,,,,,,,
,825,8.572681427001953,1.5096585750579834,2.1360743045806885,51,,,
0.001,826,,,,,,,
,826,10.056933403015137,1.5710372924804688,2.3766679763793945,51,,,
0.001,827,,,,,,,
,827,5.149369239807129,1.2331699132919312,1.8790667057037354,51,,,
0.001,828,,,,,,,
,828,11.106813430786133,1.528384804725647,2.505704641342163,51,,,
0.001,829,,,,,,,
,829,16.297988891601562,1.8293781280517578,2.901003122329712,51,,,
0.001,830,,,,,,,
,830,10.898185729980469,1.6233985424041748,2.505201816558838,51,,,
0.001,831,,,,,,,
,831,5.091685771942139,1.636487603187561,2.1597156524658203,51,,,
,831,,,,51,7.540987014770508,1.5247445106506348,2.381126642227173
0.001,832,,,,,,,
,832,4.779958248138428,1.1607612371444702,1.7535358667373657,52,,,
0.001,833,,,,,,,
,833,10.290573120117188,1.5736279487609863,2.4562432765960693,52,,,
0.001,834,,,,,,,
,834,5.008404731750488,1.0944281816482544,1.9925414323806763,52,,,
0.001,835,,,,,,,
,835,9.56173324584961,1.485325813293457,2.4513609409332275,52,,,
0.001,836,,,,,,,
,836,5.311895370483398,1.2818608283996582,1.9239546060562134,52,,,
